-14.828872,-20.252388,Man
-8.949353,-13.8928,hp2dg
0.48825997,-1.9555843,C
7.687627,3.3496747,m82
6.993065,3.1625445,C
-22.680294,-23.34718,m82
-23.409485,-25.79921,88
-18.851503,-21.423218,Sal
7.025591,2.6929662,Man
-3.6678736,-1.6264869,hp2dg
18.723557,20.119444,C
-25.411415,-27.51703,m82
-15.444218,-15.507871,88
-15.134685,-18.904911,m82
-19.774948,-25.939877,88
-22.027126,-23.43515,Sal
9.890925,18.442322,Man
21.84226,13.390115,hp2dg
2.7730966,6.0753927,C
-22.655844,-22.813402,m82
-11.551891,-3.815223,88
-4.0289087,1.0174394,Sal
9.56299,16.604275,88
-17.489983,-20.135864,Sal
11.806873,17.24819,Man
9.010482,1.6578445,hp2dg
-2.0483513,-2.4442675,C
-21.287064,-22.050758,m82
-12.064928,-12.018713,88
-24.801483,-26.376995,Sal
11.091258,15.174217,C
9.517653,7.394561,Sal
-4.0929046,1.0530897,Man
24.478333,10.93738,hp2dg
14.4594965,16.56673,C
-20.735945,-22.127851,m82
2.601865,6.521068,88
-17.547434,-16.82486,Sal
-1.4650241,-2.798701,Man
-0.5824706,-1.1859497,hp2dg
18.475138,14.200702,Man
19.685442,12.765532,hp2dg
10.144724,15.078123,C
-3.9453523,-4.1327457,m82
-4.6301613,-12.7620125,88
11.361508,15.888949,Sal
21.16527,22.973696,C
19.392836,19.527092,hp2dg
18.402775,17.38184,Man
18.23414,19.152311,Man
17.594593,21.959358,C
-14.400292,-10.936553,m82
-10.917509,-8.245486,88
-14.680004,-11.252775,Sal
-9.975803,-1.1253277,Man
-8.202886,-3.8505075,hp2dg
14.012462,14.321553,C
10.705134,4.305198,m82
10.951118,2.308401,C
-24.312353,-25.457012,m82
-17.217098,-12.047027,88
-17.24865,-12.543127,Sal
10.203861,19.456554,Man
16.046158,4.2508693,hp2dg
19.170439,23.412117,C
-12.410238,-1.2114564,m82
-12.745339,-8.233748,88
-14.392895,-7.296801,m82
-11.415167,0.31939918,88
-14.139775,-9.4374075,Sal
-4.284256,-7.125857,Man
0.033111844,-8.917511,hp2dg
-13.308137,-1.9428564,C
-19.706276,-18.164474,m82
-15.377443,-8.53913,88
-14.683778,-8.284549,Sal
-13.762079,-8.0978155,88
-16.926271,-10.944448,Sal
-4.1480556,-5.5941544,Man
16.05941,4.3334293,hp2dg
-4.661518,-5.146536,C
-16.364592,-12.492878,m82
-17.448317,-13.046633,88
-16.764143,-8.633651,Sal
17.128399,19.23433,C
-11.488351,-8.932368,Sal
-13.361695,-9.743658,Man
17.290644,8.352423,hp2dg
7.2120705,5.6423373,C
-18.97129,-13.526149,m82
-8.916132,-3.9577317,88
-15.166107,-8.663541,Sal
-10.218686,-4.006456,Man
-7.75964,-4.3664317,hp2dg
11.170768,6.8736973,Man
11.153831,3.8858082,hp2dg
-5.6852565,-3.8098269,C
-15.894778,-10.310249,m82
-5.0040574,-4.2601147,88
6.4683094,6.868533,Sal
21.424183,26.006207,C
12.524222,5.1540666,hp2dg
12.862645,13.679382,Man
20.70561,22.485329,Man
4.5753293,0.4272111,C
-25.618858,-27.00582,m82
-12.408502,-12.542911,88
-17.83011,-14.047769,Sal
1.086509,6.2657065,Man
-5.0831165,-7.709279,hp2dg
2.2829418,1.0980101,C
0.9902078,1.5844014,m82
0.58834094,5.5966415,C
-21.453072,-25.370731,m82
-20.547709,-23.742111,88
-18.92877,-16.255493,Sal
11.15872,19.295176,Man
5.033548,-1.199975,hp2dg
20.074345,23.14499,C
-19.35977,-17.677982,m82
-11.954036,-3.4653225,88
-16.125902,-18.26643,m82
0.45482892,3.449224,88
-13.821677,-13.641179,Sal
0.96609324,6.558472,Man
9.102053,15.091252,hp2dg
-9.093437,-8.480496,C
-15.510944,-13.034156,m82
-13.855377,-13.174721,88
-2.7290175,-7.0145326,Sal
-0.8919714,-5.5865273,88
-15.589243,-19.796793,Sal
1.2729676,5.353336,Man
4.54466,-0.2971117,hp2dg
-8.803679,-9.853482,C
-17.343962,-18.520947,m82
-10.969744,-12.190676,88
-13.381696,-3.227454,Sal
11.549317,14.368375,C
-9.1953125,-11.608463,Sal
2.0233524,-4.1204042,Man
22.644348,9.17413,hp2dg
4.1498423,0.87567204,C
-18.043072,-22.383068,m82
-0.15351337,-5.276486,88
-6.1798596,-5.9529433,Sal
-1.9508992,-6.3336983,Man
5.3835373,12.122846,hp2dg
11.411068,11.551617,Man
8.302149,9.395806,hp2dg
7.742933,7.8444376,C
-3.3714175,-6.303401,m82
-2.8728757,-5.384566,88
1.8551695,-2.4229577,Sal
21.98765,25.422026,C
10.124222,9.349972,hp2dg
10.004588,11.101306,Man
